complaint_id,ward_id,date,category,status,resolution_time_hours
C02809,W08,2026-06-20,noise,closed,46.0
C02810,W08,2026-06-20,public safety,in_progress,35.7
C02811,W08,2026-06-20,noise,in_progress,19.7
C02812,W08,2026-06-20,roads,open,44.2
C02813,W08,2026-06-20,electricity,in_progress,56.3
C02814,W08,2026-06-20,public safety,open,32.6
C02815,W08,2026-06-21,water,open,55.4
C02816,W08,2026-06-21,water,closed,36.7
C02817,W08,2026-06-21,water,closed,53.6
C02818,W08,2026-06-21,water,in_progress,30.9
C02819,W08,2026-06-21,electricity,closed,21.6
C02820,W08,2026-06-21,public safety,closed,51.1
C02821,W08,2026-06-21,water,in_progress,41.4
C02822,W08,2026-06-21,roads,open,38.9
C02823,W08,2026-06-21,sanitation,closed,62.2
C02824,W08,2026-06-21,roads,in_progress,29.9
C02825,W08,2026-06-21,public safety,open,26.2
C02826,W08,2026-06-21,public safety,closed,22.9
C02827,W08,2026-06-21,roads,open,30.1
C02828,W08,2026-06-22,water,in_progress,43.4
C02829,W08,2026-06-22,roads,closed,36.2
C02830,W08,2026-06-22,public safety,in_progress,50.4
C02831,W08,2026-06-22,water,closed,31.4
C02832,W08,2026-06-22,roads,open,27.7
C02833,W08,2026-06-22,water,open,60.3
C02834,W08,2026-06-22,noise,open,56.7
C02835,W08,2026-06-22,water,in_progress,51.3
C02836,W08,2026-06-22,water,closed,15.0
C02837,W08,2026-06-22,noise,open,24.2
C02838,W08,2026-06-22,water,in_progress,16.3
C02839,W08,2026-06-22,electricity,closed,36.6
C02840,W08,2026-06-22,water,open,31.2
C02841,W08,2026-06-22,water,closed,18.3
C02842,W08,2026-06-22,noise,closed,62.3
C02843,W08,2026-06-22,water,in_progress,46.5
C02844,W08,2026-06-23,public safety,in_progress,48.1
C02845,W08,2026-06-23,water,closed,27.4
C02846,W08,2026-06-23,public safety,open,38.2
C02847,W08,2026-06-23,water,in_progress,19.6
C02848,W08,2026-06-23,electricity,closed,41.3
C02849,W08,2026-06-23,noise,closed,48.4
C02850,W08,2026-06-23,water,open,17.3
C02851,W08,2026-06-23,noise,closed,26.5
C02852,W08,2026-06-23,public safety,closed,4.0
C02853,W08,2026-06-23,public safety,in_progress,42.2
C02854,W08,2026-06-23,roads,closed,10.9
C02855,W08,2026-06-23,roads,in_progress,32.8
C02856,W08,2026-06-23,water,open,29.5
C02857,W08,2026-06-23,roads,open,44.0
C02858,W08,2026-06-23,water,in_progress,48.6
C02859,W08,2026-06-23,noise,open,36.1
C02860,W08,2026-06-24,sanitation,in_progress,44.6
C02861,W08,2026-06-24,roads,open,26.0
C02862,W08,2026-06-24,electricity,open,39.4
C02863,W08,2026-06-24,sanitation,closed,23.1
C02864,W08,2026-06-24,roads,open,20.0
C02865,W08,2026-06-24,noise,in_progress,28.9
C02866,W08,2026-06-24,sanitation,closed,34.1
C02867,W08,2026-06-24,public safety,closed,43.0
C02868,W08,2026-06-24,electricity,closed,38.6
C02869,W08,2026-06-24,water,in_progress,37.7
C02870,W08,2026-06-24,sanitation,open,38.8
C02871,W08,2026-06-24,sanitation,closed,16.2
C02872,W08,2026-06-24,sanitation,closed,50.6
C02873,W08,2026-06-24,roads,in_progress,47.1
C02874,W08,2026-06-25,water,closed,44.7
C02875,W08,2026-06-25,water,closed,40.6
C02876,W08,2026-06-25,noise,in_progress,29.1
C02877,W08,2026-06-25,roads,open,43.7
C02878,W08,2026-06-25,water,open,22.7
C02879,W08,2026-06-25,roads,in_progress,26.0
C02880,W08,2026-06-25,sanitation,in_progress,48.9
C02881,W08,2026-06-25,noise,closed,35.4
C02882,W08,2026-06-25,public safety,open,21.8
C02883,W08,2026-06-25,roads,closed,26.1
C02884,W08,2026-06-25,water,in_progress,39.8
C02885,W08,2026-06-25,water,in_progress,51.1
C02886,W08,2026-06-25,public safety,in_progress,30.0
C02887,W08,2026-06-25,sanitation,in_progress,36.2
C02888,W08,2026-06-25,electricity,open,36.6
C02889,W08,2026-06-26,roads,in_progress,41.2
C02890,W08,2026-06-26,sanitation,in_progress,36.2
C02891,W08,2026-06-26,public safety,open,14.5
C02892,W08,2026-06-26,electricity,open,73.8
C02893,W08,2026-06-26,public safety,closed,29.5
C02894,W08,2026-06-26,noise,in_progress,17.7
C02895,W08,2026-06-26,electricity,in_progress,47.2
C02896,W08,2026-06-26,public safety,closed,30.0
C02897,W08,2026-06-26,noise,closed,46.8
C02898,W08,2026-06-26,electricity,open,30.3
C02899,W08,2026-06-26,roads,closed,20.5
C02900,W08,2026-06-26,electricity,closed,22.5
C02901,W08,2026-06-26,public safety,in_progress,17.3
C02902,W08,2026-06-26,roads,in_progress,50.0
C02903,W08,2026-06-26,water,closed,43.8
C02904,W08,2026-06-27,electricity,closed,6.7
C02905,W08,2026-06-27,noise,open,49.8
C02906,W08,2026-06-27,electricity,in_progress,44.8
C02907,W08,2026-06-27,public safety,open,64.1
C02908,W08,2026-06-27,electricity,closed,39.3
C02909,W08,2026-06-27,noise,open,40.9
C02910,W08,2026-06-27,water,closed,24.6
C02911,W08,2026-06-27,sanitation,closed,47.6
C02912,W08,2026-06-27,public safety,closed,40.0
C02913,W08,2026-06-27,noise,open,54.4
C02914,W08,2026-06-27,sanitation,in_progress,41.0
C02915,W08,2026-06-27,noise,closed,33.7
C02916,W08,2026-06-27,roads,closed,19.7
C02917,W08,2026-06-28,public safety,closed,33.8
C02918,W08,2026-06-28,electricity,closed,36.2
C02919,W08,2026-06-28,public safety,closed,46.7
C02920,W08,2026-06-28,electricity,closed,43.7
C02921,W08,2026-06-28,public safety,open,45.5
C02922,W08,2026-06-28,sanitation,in_progress,25.9
C02923,W08,2026-06-28,noise,in_progress,34.1
C02924,W08,2026-06-28,sanitation,open,28.7
C02925,W08,2026-06-28,sanitation,open,9.5
C02926,W08,2026-06-28,sanitation,in_progress,47.2
C02927,W08,2026-06-28,water,open,24.7
C02928,W08,2026-06-28,noise,closed,16.6
C02929,W08,2026-06-28,electricity,in_progress,31.9
C02930,W08,2026-06-28,noise,closed,20.3
C02931,W08,2026-06-28,water,closed,35.1
C02932,W08,2026-06-28,water,closed,60.7
C02933,W08,2026-06-28,roads,closed,30.6
C02934,W08,2026-06-29,roads,closed,50.8
C02935,W08,2026-06-29,electricity,closed,42.1
C02936,W08,2026-06-29,water,open,41.5
C02937,W08,2026-06-29,public safety,open,47.6
C02938,W08,2026-06-29,sanitation,closed,30.4
C02939,W08,2026-06-29,water,open,48.2
C02940,W08,2026-06-29,sanitation,closed,47.6
C02941,W08,2026-06-29,roads,open,5.3
C02942,W08,2026-06-29,noise,in_progress,66.1
C02943,W08,2026-06-29,water,open,37.0
C02944,W08,2026-06-29,electricity,in_progress,27.5
C02945,W08,2026-06-29,sanitation,in_progress,42.5
C02946,W08,2026-06-29,public safety,in_progress,28.7
C02947,W08,2026-06-29,sanitation,open,30.0
C02948,W08,2026-06-29,sanitation,in_progress,33.5
C02949,W08,2026-06-29,water,closed,29.4
C02950,W08,2026-06-29,noise,in_progress,49.3
C02951,W08,2026-06-30,electricity,open,38.5
C02952,W08,2026-06-30,roads,closed,19.5
C02953,W08,2026-06-30,public safety,in_progress,17.1
C02954,W08,2026-06-30,roads,closed,23.6
C02955,W08,2026-06-30,public safety,closed,57.4
C02956,W08,2026-06-30,water,in_progress,36.5
C02957,W08,2026-06-30,electricity,open,49.0
C02958,W08,2026-06-30,public safety,in_progress,33.2
C02959,W08,2026-06-30,roads,closed,14.9
C02960,W08,2026-06-30,sanitation,closed,18.5
C02961,W08,2026-06-30,noise,closed,17.5
C02962,W08,2026-07-01,sanitation,open,19.1
C02963,W08,2026-07-01,electricity,closed,30.9
C02964,W08,2026-07-01,electricity,closed,32.9
C02965,W08,2026-07-01,roads,in_progress,32.3
C02966,W08,2026-07-01,public safety,closed,35.0
C02967,W08,2026-07-01,roads,open,33.5
C02968,W08,2026-07-01,public safety,closed,44.4
C02969,W08,2026-07-01,water,open,41.7
C02970,W08,2026-07-01,water,closed,17.1
C02971,W08,2026-07-01,sanitation,in_progress,37.0
C02972,W08,2026-07-01,water,open,32.7
C02973,W08,2026-07-01,water,open,42.8
C02974,W08,2026-07-02,noise,open,39.8
C02975,W08,2026-07-02,roads,in_progress,39.2
C02976,W08,2026-07-02,roads,open,34.8
C02977,W08,2026-07-02,noise,in_progress,41.1
C02978,W08,2026-07-02,public safety,open,68.3
C02979,W08,2026-07-02,roads,open,47.9
C02980,W08,2026-07-02,public safety,open,33.1
C02981,W08,2026-07-02,roads,in_progress,41.1
C02982,W08,2026-07-02,noise,in_progress,16.4
C02983,W08,2026-07-02,sanitation,open,53.5
C02984,W08,2026-07-02,roads,open,35.2
C02985,W08,2026-07-02,water,closed,16.4
C02986,W08,2026-07-02,electricity,in_progress,45.5
C02987,W08,2026-07-03,noise,in_progress,30.1
C02988,W08,2026-07-03,sanitation,in_progress,33.3
C02989,W08,2026-07-03,public safety,open,37.3
C02990,W08,2026-07-03,electricity,closed,33.6
C02991,W08,2026-07-03,public safety,open,35.4
C02992,W08,2026-07-03,roads,in_progress,52.8
C02993,W08,2026-07-03,electricity,in_progress,9.5
C02994,W08,2026-07-03,electricity,open,44.0
C02995,W08,2026-07-03,roads,in_progress,26.8
C02996,W08,2026-07-03,roads,closed,32.9
C02997,W08,2026-07-03,water,closed,34.4
C02998,W08,2026-07-03,water,closed,35.2
C02999,W08,2026-07-03,noise,closed,35.5
C03000,W08,2026-07-03,water,in_progress,34.9
C03001,W08,2026-07-04,water,in_progress,19.6
C03002,W08,2026-07-04,public safety,open,20.6
C03003,W08,2026-07-04,sanitation,open,26.5
C03004,W08,2026-07-04,public safety,closed,24.1
C03005,W08,2026-07-04,water,closed,30.4
C03006,W08,2026-07-04,sanitation,open,27.0
C03007,W08,2026-07-04,water,open,4.0
C03008,W08,2026-07-04,electricity,closed,46.8
C03009,W08,2026-07-04,public safety,in_progress,31.8
C03010,W08,2026-07-04,public safety,in_progress,56.8
C03011,W08,2026-07-04,noise,open,32.2
C03012,W08,2026-07-05,roads,in_progress,24.5
C03013,W08,2026-07-05,electricity,in_progress,56.4
C03014,W08,2026-07-05,public safety,open,37.1
C03015,W08,2026-07-05,electricity,in_progress,36.9
C03016,W08,2026-07-05,roads,in_progress,35.1
C03017,W08,2026-07-05,electricity,closed,28.1
C03018,W08,2026-07-05,electricity,open,12.3
C03019,W08,2026-07-05,public safety,closed,38.1
C03020,W08,2026-07-05,public safety,in_progress,36.6
C03021,W08,2026-07-05,public safety,open,19.5
C03022,W08,2026-07-05,electricity,in_progress,55.4
C03023,W08,2026-07-05,water,open,48.6
C03024,W08,2026-07-05,sanitation,open,13.3
C03025,W08,2026-07-05,water,in_progress,49.0
